student_id,first_name,last_name,email,gender,date_of_birth,major,enrollment_year,gpa,attendance_rate,participation_rate,financial_aid,first_generation,international_student,current_year,courses,grade_BIO101,grade_BIO201,grade_BIO301,grade_CHEM101,grade_STAT101,grade_MATH101,grade_MATH201,grade_MATH301,grade_MATH401,grade_ENG101,grade_ENG201,grade_ENG301,grade_HIST101,grade_ART101,grade_BUS101,grade_BUS201,grade_BUS301,grade_ECON101,grade_HIST201,grade_HIST301,grade_POL101,grade_CS101,grade_CS201,grade_CS301,grade_CS401,grade_PHYS101,grade_PHYS201,grade_PHYS301,grade_ECON201,grade_ECON301,grade_CHEM201,grade_CHEM301,grade_ART201,grade_ART301,grade_PSY101,grade_PSY201,grade_PSY301
56495921,Elizabeth,Tyler,lopezjohn@example.org,Other,2006-12-12,Physics,2018,2.897472824274755,0.7268057414164781,0.5676978594218716,True,False,False,3,"PHYS101, PHYS201, PHYS301, MATH101, CHEM101",,,,67.06850411403741,,79.6368367240081,,,,,,,,,,,,,,,,,,,,93.2629752657383,74.30033808779862,81.93805590548432,,,,,,,,,
28578790,Jonathan,Soto,josephrichardson@example.org,Male,2005-06-07,English,2020,3.6218663757945158,0.6739716260322037,0.733847525726442,True,False,False,3,"ENG101, ENG201, ENG301, HIST101, ART101",,,,,,,,,,100.0,89.9360888780096,89.45121386257877,79.31498504029193,83.06356869478216,,,,,,,,,,,,,,,,,,,,,,,
46442668,Glen,Buchanan,tammyherrera@example.org,Male,2005-07-17,Physics,2018,3.0851176130000697,0.638736212274889,0.5912793305950674,True,True,False,2,"PHYS101, PHYS201, PHYS301, MATH101, CHEM101",,,,70.06558283033098,,83.822052202257,,,,,,,,,,,,,,,,,,,,69.37551186709923,85.39282472063721,86.05523372414187,,,,,,,,,
48280618,Erin,Jordan,jason49@example.net,Other,2006-08-10,Engineering,2022,2.680596521765708,0.9299035707892604,0.6146440690010339,True,False,False,4,"ENG101, ENG201, ENG301, MATH101, PHYS101",,,,,,67.6893553603778,,,,55.07240450195199,79.03856387239983,73.32109982099236,,,,,,,,,,,,,,84.77927262626089,,,,,,,,,,,
49397146,Grace,Soto,alexandervaldez@example.com,Female,2005-10-18,Engineering,2022,2.5686293973813212,0.8093133414689709,0.5010834442514907,False,True,True,4,"ENG101, ENG201, ENG301, MATH101, PHYS101",,,,,,62.15652626718843,,,,57.80690988028269,66.23284406942614,64.85127269938225,,,,,,,,,,,,,,64.40625166202433,,,,,,,,,,,
87339124,Sherry,Morris,simmonsmichael@example.org,Female,2004-01-19,History,2022,2.975693617400525,0.7068334009835066,0.575629625933068,True,False,False,2,"HIST101, HIST201, HIST301, POL101, ENG101",,,,,,,,,,62.54633038234418,,,82.13061364568992,,,,,,69.09657838818733,74.04066004555395,67.41100591925458,,,,,,,,,,,,,,,,
82144754,Tiffany,Howard,maryklein@example.com,Other,2004-03-18,English,2021,3.4887045281962403,0.3016492087504453,0.5677829871213774,False,False,False,2,"ENG101, ENG201, ENG301, HIST101, ART101",,,,,,,,,,82.31425877707024,96.85792980977932,100.0,85.40506606926694,79.47464490232629,,,,,,,,,,,,,,,,,,,,,,,
46234069,Michael,Nash,arroyolori@example.com,Female,2000-11-11,Chemistry,2022,2.6774656363603366,0.7812633020897977,0.5069113690812255,False,False,True,1,"CHEM101, CHEM201, CHEM301, PHYS101, MATH101",,,,92.34553096347055,,74.3645558092962,,,,,,,,,,,,,,,,,,,,67.90305983036693,,,,,74.49323092187092,64.46895799032772,,,,,
53244066,Teresa,Smith,johnlamb@example.com,Other,2005-04-01,Psychology,2021,3.807250696574802,0.5017438290592535,0.536788372615748,True,True,False,4,"PSY101, PSY201, PSY301, STAT101, BIO101",96.38354932699806,,,,81.67195604650408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.69779700183216,90.05698965055915,92.76138104642284
40226403,Haley,Cole,ibeltran@example.com,Female,2004-12-16,Biology,2019,2.724467523095328,0.7404955065397154,0.5017465697876499,True,False,False,3,"BIO101, BIO201, BIO301, CHEM101, STAT101",75.18496292049802,56.13644732416964,66.3438552128635,85.26672487586946,50.41804012826436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321893,Samuel,Schneider,morrowronald@example.com,Female,2000-12-04,Physics,2019,2.501163949654743,0.7808711050202913,0.5546066957463122,False,True,False,3,"PHYS101, PHYS201, PHYS301, MATH101, CHEM101",,,,78.92717378743944,,68.73682864767657,,,,,,,,,,,,,,,,,,,,68.19706319154359,76.41100952787052,74.58732945081661,,,,,,,,,
57580172,Jacob,Strickland,brandon47@example.org,Male,1999-12-22,Economics,2022,3.2730049861739743,0.896638286955327,0.3553106201431034,False,False,False,3,"ECON101, ECON201, ECON301, MATH101, STAT101",,,,,82.61496006456892,92.56723132602433,,,,,,,,,,,,74.10657953640634,,,,,,,,,,,79.57789384321428,67.21033689423422,,,,,,,
86026705,Bradley,Mills,thomas93@example.net,Male,2006-04-06,Engineering,2021,3.1886147617329854,0.7003503626710047,0.6220076789261956,True,False,False,4,"ENG101, ENG201, ENG301, MATH101, PHYS101",,,,,,61.16803946232184,,,,74.2227710339616,79.89868049882085,68.85959488376632,,,,,,,,,,,,,,94.97076492501245,,,,,,,,,,,
76148981,Tara,Johnson,bkelley@example.com,Male,2006-11-13,Art,2020,2.6207357234038504,0.8016725889035533,0.6062423897179394,True,False,False,2,"ART101, ART201, ART301, HIST101, ENG101",,,,,,,,,,73.28525683968563,,,67.05555777700049,54.983102977039664,,,,,,,,,,,,,,,,,,,58.54922897789648,72.29914841543307,,,
79136779,Shannon,Lopez,timothysmith@example.net,Female,2004-03-15,Art,2021,2.8079472953225335,0.5238174182330864,0.5949072281573491,False,True,False,1,"ART101, ART201, ART301, HIST101, ENG101",,,,,,,,,,60.2913494189273,,,78.20496630306478,57.74716612844817,,,,,,,,,,,,,,,,,,,78.53793198561809,67.28968557465068,,,
38713733,James,Brooks,matthewhoffman@example.com,Male,2007-01-05,English,2020,3.5540214231005356,0.722532241118135,0.7550742968895608,True,False,False,1,"ENG101, ENG201, ENG301, HIST101, ART101",,,,,,,,,,88.04541512198381,76.80346461818799,91.02103131407198,84.32989621888946,76.32633615058664,,,,,,,,,,,,,,,,,,,,,,,
62006067,Shane,Holmes,wgrimes@example.org,Female,2001-01-06,Computer Science,2019,3.520045091053194,0.6883138023928467,0.28022443461037694,True,False,False,3,"CS101, CS201, CS301, CS401, MATH101",,,,,,80.46473854001263,,,,,,,,,,,,,,,,99.17707430962886,90.28280309567324,100.0,98.91227171710963,,,,,,,,,,,,
73906196,Jason,Parker,vsanchez@example.net,Female,2003-08-23,History,2020,2.8319904305903645,0.8215668486936011,0.494787340415834,True,False,False,3,"HIST101, HIST201, HIST301, POL101, ENG101",,,,,,,,,,75.01279956035441,,,74.38961512475332,,,,,,69.39045208089482,63.995628813515694,63.79764776585718,,,,,,,,,,,,,,,,
75452364,Lindsay,Conway,pottermelissa@example.org,Female,2004-12-31,Art,2019,2.8571468908984126,0.5226602283224036,0.7061636102923066,True,True,False,2,"ART101, ART201, ART301, HIST101, ENG101",,,,,,,,,,53.08063530866566,,,62.34299695202507,75.87249508461251,,,,,,,,,,,,,,,,,,,50.46499722111264,66.62970720549646,,,
18486128,Mark,Lowe,watsongabriel@example.net,Other,2002-03-11,English,2020,3.4299179186553865,0.7051745431184226,0.4641006694585305,True,False,False,2,"ENG101, ENG201, ENG301, HIST101, ART101",,,,,,,,,,88.28259827100631,90.08272829683675,82.12238410878804,68.11132093051819,94.6388809152552,,,,,,,,,,,,,,,,,,,,,,,
44191302,Matthew,Koch,aaron22@example.org,Male,2002-04-21,Physics,2022,3.9883392784702614,0.7463548416875992,0.5455148377381203,True,True,False,4,"PHYS101, PHYS201, PHYS301, MATH101, CHEM101",,,,93.12589538170651,,88.35048873422417,,,,,,,,,,,,,,,,,,,,89.57743841958845,100.0,100.0,,,,,,,,,
2732166,David,Fry,jennifer54@example.com,Female,2004-11-24,Physics,2021,3.0063330063297706,0.6204864680056417,0.7309397041673633,False,False,False,4,"PHYS101, PHYS201, PHYS301, MATH101, CHEM101",,,,63.69011868606822,,72.56962705662205,,,,,,,,,,,,,,,,,,,,74.2436571979466,78.53996672917505,78.97438001542025,,,,,,,,,
75199902,Lisa,Bradley,thomasjennifer@example.com,Other,2000-01-10,Engineering,2020,2.7745144234417407,0.915317651783853,0.6351227345766153,True,False,False,3,"ENG101, ENG201, ENG301, MATH101, PHYS101",,,,,,65.61221523729,,,,59.319714696528294,98.68854787654725,75.6149057033019,,,,,,,,,,,,,,81.09783872639565,,,,,,,,,,,
85199760,Jody,Richardson,allison07@example.org,Female,2000-07-26,Art,2019,3.5682926793407392,0.6337865320586206,0.8542124540781331,True,False,False,2,"ART101, ART201, ART301, HIST101, ENG101",,,,,,,,,,97.4645648851354,,,89.93187140059334,96.40701528709354,,,,,,,,,,,,,,,,,,,85.33505637782315,91.39742445802197,,,
68826382,Kathy,Mack,jasminewright@example.org,Male,2003-03-05,English,2022,3.220687395356139,0.5808540757849319,0.7158920846284774,False,False,False,2,"ENG101, ENG201, ENG301, HIST101, ART101",,,,,,,,,,73.40907071391601,76.12834537794514,71.96601713781561,73.20851662999469,95.63403589285566,,,,,,,,,,,,,,,,,,,,,,,
6855088,April,Miller,davidbeltran@example.net,Male,2005-08-31,Engineering,2019,3.717958487738354,0.5666422906209247,0.6147826431031668,False,False,False,4,"ENG101, ENG201, ENG301, MATH101, PHYS101",,,,,,75.9976365699473,,,,65.82482545232494,77.7610932115445,100.0,,,,,,,,,,,,,,98.43240008077964,,,,,,,,,,,
97766560,Rebecca,Bailey,george60@example.org,Other,2001-06-17,Computer Science,2022,2.9894519247162386,0.5656171325156328,0.32111335321649703,True,True,False,4,"CS101, CS201, CS301, CS401, MATH101",,,,,,73.28286501665555,,,,,,,,,,,,,,,,89.34124774208003,74.44121170192281,75.45187406224807,61.422379879440975,,,,,,,,,,,,
61250211,Amanda,Williams,tracey52@example.com,Female,2001-12-13,English,2022,2.5810067753160895,0.885480969691502,0.940133660586213,True,False,False,3,"ENG101, ENG201, ENG301, HIST101, ART101",,,,,,,,,,29.493447096358068,71.58203728371282,54.48336348256701,60.63267109393382,75.05244677170161,,,,,,,,,,,,,,,,,,,,,,,
82158233,Dana,Lin,martinezmegan@example.org,Male,2002-05-19,Art,2018,3.083223141762336,0.8018699505596641,0.40811372143318775,True,False,False,3,"ART101, ART201, ART301, HIST101, ENG101",,,,,,,,,,72.55442175431111,,,69.71402879707337,96.64496304358246,,,,,,,,,,,,,,,,,,,86.58669234527797,75.9840639428007,,,
74236696,Keith,Anderson,brianafowler@example.com,Female,2003-08-01,Computer Science,2018,3.5119735110479047,0.7999184679050891,0.41389436207877267,True,True,False,2,"CS101, CS201, CS301, CS401, MATH101",,,,,,83.65650184550164,,,,,,,,,,,,,,,,91.74399091555266,94.43201718986418,82.98869545543351,88.73814911562121,,,,,,,,,,,,
29504453,Christine,Howard,millerkenneth@example.org,Female,2003-07-07,Art,2019,3.319101899898013,0.36654857158894943,0.4921943699022423,True,True,False,2,"ART101, ART201, ART301, HIST101, ENG101",,,,,,,,,,95.82763105583504,,,79.46588944675256,73.28893209234836,,,,,,,,,,,,,,,,,,,77.07365799573058,90.12921074580927,,,
75810307,Nancy,Dorsey,nwilson@example.org,Male,2000-03-21,Business,2020,2.736896135484819,0.6855634702960148,0.6899362666254089,False,False,False,1,"BUS101, BUS201, BUS301, ECON101, MATH101",,,,,,43.322275366000696,,,,,,,,,71.01821008579115,85.3915424795365,87.42429940504283,58.787744584334995,,,,,,,,,,,,,,,,,,,
79853038,Vanessa,Walter,ortegaamanda@example.org,Other,2005-07-20,Economics,2021,2.6040419925972143,0.9229796233260629,0.7243407031932819,False,False,False,3,"ECON101, ECON201, ECON301, MATH101, STAT101",,,,,54.43268778103734,62.96770073707152,,,,,,,,,,,,64.74504406103433,,,,,,,,,,,77.39794972853963,42.55286634307801,,,,,,,
42613482,Justin,Bray,kristin31@example.com,Female,2005-06-10,Economics,2022,3.341847623700107,0.44208638492439817,0.29804668776006615,False,False,False,4,"ECON101, ECON201, ECON301, MATH101, STAT101",,,,,86.81173623147131,73.9154720456601,,,,,,,,,,,,75.38013934362208,,,,,,,,,,,77.99796884450593,100.0,,,,,,,
91975599,Jessica,Dalton,ashleybarnes@example.net,Other,2004-09-17,Engineering,2018,4.0,0.5753478475368753,0.4639696702102904,True,False,True,1,"ENG101, ENG201, ENG301, MATH101, PHYS101",,,,,,100.0,,,,87.67030667474684,96.94948325180354,100.0,,,,,,,,,,,,,,94.01832289644346,,,,,,,,,,,
33187890,Curtis,Smith,caitlinjefferson@example.com,Male,1999-11-18,Art,2019,3.561757702992697,0.9054237949554694,0.7005932019932745,False,False,True,1,"ART101, ART201, ART301, HIST101, ENG101",,,,,,,,,,89.55264030961094,,,89.7175442198565,95.24227249557232,,,,,,,,,,,,,,,,,,,92.22797732018911,94.80590812655286,,,
42453209,Joseph,Davis,claudia11@example.net,Female,2000-06-22,Economics,2021,3.5003978685295896,0.7430310491738298,0.5360199323289926,True,True,False,3,"ECON101, ECON201, ECON301, MATH101, STAT101",,,,,97.65212858817804,97.93605890403606,,,,,,,,,,,,88.1704777682282,,,,,,,,,,,71.64780952064302,100.0,,,,,,,
89100973,Linda,Johnson,melendezjulie@example.net,Male,2005-07-13,Mathematics,2018,4.0,0.9144069371184064,0.6387614028608728,True,False,False,3,"MATH101, MATH201, MATH301, MATH401, STAT101",,,,,100.0,100.0,99.41012658663098,100.0,90.42877227327982,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62265913,Tammy,Garcia,edurham@example.net,Male,2006-05-13,Mathematics,2018,3.248894859501935,0.6640488367300921,0.6819284707068564,False,False,False,3,"MATH101, MATH201, MATH301, MATH401, STAT101",,,,,78.8099995623923,88.56979280060077,71.56645269177388,87.09964540679601,98.49908275589222,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54635244,Jon,Malone,allenhogan@example.org,Female,2004-10-07,History,2021,3.4516007911184747,0.8801828700073393,0.5155357067669816,True,False,False,3,"HIST101, HIST201, HIST301, POL101, ENG101",,,,,,,,,,82.09834714592375,,,77.2992280503285,,,,,,79.71774962300624,86.1731056042413,88.22268060435135,,,,,,,,,,,,,,,,
59897315,Joshua,Gilbert,veronicablack@example.net,Male,2001-12-31,Economics,2020,4.0,0.8567693884333799,0.6698732302494166,True,False,False,3,"ECON101, ECON201, ECON301, MATH101, STAT101",,,,,100.0,99.41623060302702,,,,,,,,,,,,96.22585092144618,,,,,,,,,,,96.48244222727126,100.0,,,,,,,
66910829,Jermaine,Browning,jonfreeman@example.org,Male,2002-08-06,Psychology,2018,3.221301200207076,0.912256348731184,0.6419168414315682,True,True,False,2,"PSY101, PSY201, PSY301, STAT101, BIO101",92.27744384175527,,,,75.42628627111084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.97453202676489,79.22629570840584,80.42962369474616
47164802,Dustin,Lewis,esullivan@example.net,Other,2005-12-06,Chemistry,2022,3.194767186532167,0.5020116288730062,0.31330988698933077,True,True,False,1,"CHEM101, CHEM201, CHEM301, PHYS101, MATH101",,,,73.94568941661831,,100.0,,,,,,,,,,,,,,,,,,,,88.4468086400408,,,,,64.96770819030915,77.97968303278213,,,,,
74169597,James,Martin,sethcurtis@example.net,Female,2000-05-17,Biology,2018,2.858315282209402,0.6240338731544838,0.8041413933251805,True,True,False,1,"BIO101, BIO201, BIO301, CHEM101, STAT101",43.7925948174531,72.47790052601574,85.11979479766123,66.25370518780693,78.81197290928306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35545869,Amanda,Donovan,flowersashley@example.org,Female,2002-12-07,Engineering,2021,3.00557484032002,0.8218215365721407,0.5947926126947973,True,False,False,1,"ENG101, ENG201, ENG301, MATH101, PHYS101",,,,,,75.43828756131248,,,,64.16801050925804,91.26428056377739,75.71766218296622,,,,,,,,,,,,,,70.36376773762002,,,,,,,,,,,
81058430,Lauren,Cortez,kyle67@example.com,Other,2002-08-16,Economics,2018,3.619823113956986,0.8517383782705358,0.6176492426994675,False,False,False,3,"ECON101, ECON201, ECON301, MATH101, STAT101",,,,,92.6398186143994,93.17301990318796,,,,,,,,,,,,90.33603662927375,,,,,,,,,,,93.4400216925994,100.0,,,,,,,
42799556,Brandi,Little,kenneth23@example.com,Female,2001-10-01,Art,2022,2.67092787817745,0.563419852042506,0.6820360317127317,True,True,True,1,"ART101, ART201, ART301, HIST101, ENG101",,,,,,,,,,53.447504372522175,,,63.45104214602247,98.00051422811892,,,,,,,,,,,,,,,,,,,63.38986186732375,37.09675546326397,,,
40583135,Angela,Reed,ewilson@example.net,Other,2005-12-18,Chemistry,2019,2.599660263942945,0.7485405023569897,0.5800241936203253,True,False,False,3,"CHEM101, CHEM201, CHEM301, PHYS101, MATH101",,,,80.25672460317037,,84.74856737697294,,,,,,,,,,,,,,,,,,,,64.16319540902995,,,,,68.90937544942085,76.77897099864717,,,,,
98744877,Brandy,Garcia,scott19@example.net,Female,2004-02-08,Chemistry,2018,2.8222615613138964,0.8856138609299535,0.30920716717708274,True,False,False,1,"CHEM101, CHEM201, CHEM301, PHYS101, MATH101",,,,62.33795023474174,,47.77823873874198,,,,,,,,,,,,,,,,,,,,79.57031434330315,,,,,75.23716730141334,67.98684885713752,,,,,
89245826,Sandra,Evans,tromero@example.net,Other,2001-01-13,Economics,2022,3.636004315246563,0.4620346637562531,0.9434118725517049,True,True,False,1,"ECON101, ECON201, ECON301, MATH101, STAT101",,,,,72.44204909755985,100.0,,,,,,,,,,,,99.67740799117209,,,,,,,,,,,74.92667964150917,91.22597885900095,,,,,,,
39784781,Taylor,Gonzales,joseph97@example.net,Female,2001-02-25,Art,2019,3.6623293872978055,0.6992921494860609,0.261691245602601,False,False,False,1,"ART101, ART201, ART301, HIST101, ENG101",,,,,,,,,,89.05150415403332,,,98.3082588831033,89.57447217597252,,,,,,,,,,,,,,,,,,,93.08501957834027,91.74903703694508,,,
56382341,Christopher,Fisher,jonathanarnold@example.net,Other,2006-03-02,Biology,2021,3.0842783887332756,0.8661867584016227,0.23841672415078416,True,False,False,3,"BIO101, BIO201, BIO301, CHEM101, STAT101",62.373467274221284,84.34282428586219,88.76210067559042,68.70924974308141,71.17846110849499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66836641,Heidi,Petersen,melissazamora@example.com,Other,2002-06-07,Economics,2022,3.2416303791446417,0.9075668348788286,0.4704584746543073,True,False,False,4,"ECON101, ECON201, ECON301, MATH101, STAT101",,,,,83.46841314677944,84.03932733826913,,,,,,,,,,,,91.32046367538608,,,,,,,,,,,88.36420985365672,90.10079259517927,,,,,,,
94018208,Tina,Wolfe,leeangela@example.net,Male,2005-03-29,Psychology,2019,3.191878105563106,0.6612655556365704,0.8770083099938176,False,True,False,3,"PSY101, PSY201, PSY301, STAT101, BIO101",93.53347684071124,,,,74.4654429118246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.07328423014128,80.80674534109201,82.92690499217466
962592,Samantha,Owens,lsnyder@example.com,Other,2004-01-07,Psychology,2021,2.4005476939129355,0.5090531754406754,0.567235832925428,True,False,False,3,"PSY101, PSY201, PSY301, STAT101, BIO101",62.798945820969074,,,,72.54753060114514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.794094812025065,53.25211890319265,67.68133955587402
84158139,Holly,Wallace,vhines@example.org,Male,2004-04-11,Mathematics,2022,3.0495486727742804,0.807751144634223,0.7708982107466077,True,False,False,4,"MATH101, MATH201, MATH301, MATH401, STAT101",,,,,74.62985027854283,56.35960251640771,66.52553963828018,82.29925931148959,75.7351884502237,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32557960,Chloe,Miller,glasskeith@example.org,Male,2006-11-27,Economics,2021,2.400380807312101,0.7757480403463866,0.7764591873624703,True,True,False,4,"ECON101, ECON201, ECON301, MATH101, STAT101",,,,,69.43366155416278,64.48016138192195,,,,,,,,,,,,59.98795990599105,,,,,,,,,,,56.94825606412893,50.76913016060079,,,,,,,
31143087,Ashley,Martin,rlara@example.net,Male,2001-01-21,Psychology,2022,3.174907590441936,0.9650173807774859,0.511991020366562,True,False,False,3,"PSY101, PSY201, PSY301, STAT101, BIO101",82.53801227317064,,,,83.82541326106616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.03550351634017,76.33206458475485,89.95309796924869
98125386,James,James,wcarroll@example.com,Male,2000-07-27,Art,2020,3.009949355800399,0.6964599486446864,0.4877440887844054,True,True,False,1,"ART101, ART201, ART301, HIST101, ENG101",,,,,,,,,,69.23747288064344,,,73.04951988729417,74.17155711224702,,,,,,,,,,,,,,,,,,,77.84925536925935,70.90684473770148,,,
51178470,Kathryn,Taylor,jmullen@example.org,Other,2005-11-14,Computer Science,2022,2.7286147159742824,0.68268728112492,0.6454978432468568,True,False,False,3,"CS101, CS201, CS301, CS401, MATH101",,,,,,77.32535972623717,,,,,,,,,,,,,,,,76.58773036786195,74.66010218991251,71.81425960547443,67.50337478291306,,,,,,,,,,,,
75728271,Douglas,Duran,xsanchez@example.com,Other,2006-07-25,Economics,2020,4.0,0.7060453326939029,0.49868721678026673,False,True,False,1,"ECON101, ECON201, ECON301, MATH101, STAT101",,,,,100.0,99.82904835693434,,,,,,,,,,,,98.58012978326342,,,,,,,,,,,100.0,94.65778252459327,,,,,,,
98545302,Natalie,Mitchell,donaldpeters@example.net,Male,2006-05-23,Engineering,2020,2.6167489887333595,0.9369715037461909,0.38319364004799683,False,False,False,1,"ENG101, ENG201, ENG301, MATH101, PHYS101",,,,,,68.9648169725561,,,,60.04966870639517,60.37958317520977,74.6401102622047,,,,,,,,,,,,,,64.81556287660263,,,,,,,,,,,
60178714,Jesse,Garcia,guerreropatricia@example.org,Other,2005-06-21,English,2018,3.2488179679828555,0.5915713550103472,0.5475733425270195,True,True,False,2,"ENG101, ENG201, ENG301, HIST101, ART101",,,,,,,,,,86.49797396860218,84.47887721864605,86.66031673380755,90.9695210003748,79.56300809644246,,,,,,,,,,,,,,,,,,,,,,,
46231914,Robert,Choi,anthony79@example.net,Female,2005-04-20,Business,2020,3.5336319378752745,0.9864568676026595,0.48890422841637066,True,False,True,1,"BUS101, BUS201, BUS301, ECON101, MATH101",,,,,,84.46712563830404,,,,,,,,,87.36406140507974,86.56747016640479,88.81985037438105,76.66019144829379,,,,,,,,,,,,,,,,,,,
31233072,Gary,Buck,wallrichard@example.net,Male,2006-06-11,Chemistry,2019,2.7266524732517508,0.6772540616285548,0.5197807448099985,True,True,False,4,"CHEM101, CHEM201, CHEM301, PHYS101, MATH101",,,,59.829595478469884,,82.70102377889528,,,,,,,,,,,,,,,,,,,,52.49804213061376,,,,,75.22661858397366,67.263516489525,,,,,
9954605,Heidi,King,wilsonjustin@example.net,Other,2004-03-26,Physics,2021,4.0,0.7357772382453748,0.6553815233380152,True,False,False,3,"PHYS101, PHYS201, PHYS301, MATH101, CHEM101",,,,100.0,,95.37380630833594,,,,,,,,,,,,,,,,,,,,100.0,100.0,100.0,,,,,,,,,
26957085,Amanda,Wiggins,cynthiagarner@example.net,Female,2007-04-16,Mathematics,2019,3.1689792067428626,0.748192931187775,0.604536900530087,True,True,False,3,"MATH101, MATH201, MATH301, MATH401, STAT101",,,,,95.34168733720695,88.59421229629646,76.31855865174826,69.1189588232862,82.8398237834044,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35504941,Joseph,Anderson,jaredkelly@example.net,Male,2000-01-20,Business,2018,2.8505319702151217,0.78678692291145,0.7053591435378229,True,False,True,3,"BUS101, BUS201, BUS301, ECON101, MATH101",,,,,,83.05233230516673,,,,,,,,,82.54621545504399,64.93030987755003,61.88320334417151,58.68104890981328,,,,,,,,,,,,,,,,,,,
98778852,Meghan,Brown,zimmermanjason@example.org,Male,2003-11-08,Business,2020,2.598037596641247,0.6189645513904182,0.28145446822480413,False,True,False,3,"BUS101, BUS201, BUS301, ECON101, MATH101",,,,,,85.8191469937395,,,,,,,,,59.17550077539904,62.928053913890224,80.971075906677,61.80238760957457,,,,,,,,,,,,,,,,,,,
73045563,Annette,Anderson,fordmonica@example.org,Other,2003-11-02,Computer Science,2020,3.1087623644919504,0.4861166503764381,0.2221799969496677,True,False,False,1,"CS101, CS201, CS301, CS401, MATH101",,,,,,75.4784329158088,,,,,,,,,,,,,,,,66.0935675640626,50.81082191880766,88.20841739924386,90.49555915061191,,,,,,,,,,,,
93224936,John,Zavala,margaret54@example.net,Male,2004-11-07,Engineering,2022,2.5704182089891185,0.5584346457650612,0.69072875929883,True,False,False,1,"ENG101, ENG201, ENG301, MATH101, PHYS101",,,,,,74.53828355015138,,,,85.54415976512371,41.47590066682304,55.779815522780346,,,,,,,,,,,,,,69.24709385550574,,,,,,,,,,,
80614969,Tammy,Phillips,walter97@example.org,Male,2005-01-01,Business,2020,2.680770665665836,0.3347027420690712,0.3630773675779163,False,True,False,1,"BUS101, BUS201, BUS301, ECON101, MATH101",,,,,,67.00219543431506,,,,,,,,,62.89400611146659,75.6152881436867,60.41088731810426,67.68159537412014,,,,,,,,,,,,,,,,,,,
96180473,Jesse,Leach,serranochristopher@example.org,Female,2004-01-16,Computer Science,2019,2.4482519091106965,0.9207318584406142,0.6450496004787528,True,False,False,2,"CS101, CS201, CS301, CS401, MATH101",,,,,,73.9581522318267,,,,,,,,,,,,,,,,63.95217365975433,66.04899895205065,50.568382498410955,84.02281815152651,,,,,,,,,,,,
91726934,Greg,Lamb,rebekahcrawford@example.com,Female,2006-05-06,Business,2021,3.498062558699309,0.8766481341134452,0.5826652035396092,False,False,False,3,"BUS101, BUS201, BUS301, ECON101, MATH101",,,,,,92.7919467611542,,,,,,,,,80.69988886275114,86.75498248130958,91.33861156804265,96.23456598265798,,,,,,,,,,,,,,,,,,,
47546648,Brian,Gordon,gjohnson@example.net,Male,2003-07-02,History,2021,2.1826416066366763,0.5021237430392292,0.7720056214318353,True,False,False,3,"HIST101, HIST201, HIST301, POL101, ENG101",,,,,,,,,,56.70941357475082,,,67.79274961029492,,,,,,52.06955898362688,72.52294669960077,48.45468393479834,,,,,,,,,,,,,,,,
859380,Henry,Shaw,collinskatie@example.org,Other,2006-07-08,Physics,2018,2.502020237880817,0.7131418012949284,0.4440823253740121,True,False,False,3,"PHYS101, PHYS201, PHYS301, MATH101, CHEM101",,,,70.37763582378939,,79.04791361206244,,,,,,,,,,,,,,,,,,,,65.8090033935897,72.83919752733748,57.540011651806374,,,,,,,,,
10214276,Sabrina,Williams,huntermichael@example.org,Male,2006-03-23,Computer Science,2019,2.539385163080935,0.985396803643667,0.6193199830714405,False,False,False,2,"CS101, CS201, CS301, CS401, MATH101",,,,,,76.93671922825902,,,,,,,,,,,,,,,,69.43469066272218,83.99188859237655,76.99386674677417,85.65011189419548,,,,,,,,,,,,
30423151,Valerie,Hamilton,alison34@example.org,Other,2000-12-10,History,2019,3.54225475803954,0.823911921880533,0.2302240401066502,True,False,False,2,"HIST101, HIST201, HIST301, POL101, ENG101",,,,,,,,,,85.59530877448647,,,78.92518591084398,,,,,,89.75519854596156,91.77409416949673,65.57724349852498,,,,,,,,,,,,,,,,
31593321,Mary,Nash,jamesbrown@example.com,Female,2000-08-10,Computer Science,2022,2.7123419369155344,0.8534984906333394,0.848549100218077,True,False,False,4,"CS101, CS201, CS301, CS401, MATH101",,,,,,61.94246812263745,,,,,,,,,,,,,,,,60.850765523844245,87.52945513113895,62.2286984335454,68.83149611493221,,,,,,,,,,,,
